video,frame,ear,mar,head_ratio,label
IMG_9499.MOV,137,0.26968,0.01462,0.66998,awake
IMG_9499.MOV,138,0.2749,0.01353,0.66352,awake
IMG_9499.MOV,139,0.26192,0.01332,0.6668,awake
IMG_9499.MOV,140,0.27343,0.0177,0.66128,awake
IMG_9499.MOV,141,0.28954,0.01589,0.67002,awake
IMG_9499.MOV,142,0.27955,0.01034,0.65968,awake
IMG_9499.MOV,143,0.29139,0.00745,0.65906,awake
IMG_9499.MOV,144,0.30673,0.01667,0.66605,awake
IMG_9499.MOV,145,0.29364,0.01493,0.67432,awake
IMG_9499.MOV,146,0.28862,0.0161,0.66987,awake
IMG_9499.MOV,147,0.29664,0.01171,0.66826,awake
IMG_9499.MOV,148,0.28836,0.01489,0.6642,awake
IMG_9499.MOV,149,0.28609,0.01614,0.6773,awake
IMG_9499.MOV,150,0.30139,0.01088,0.67478,awake
IMG_9499.MOV,151,0.29803,0.01031,0.67645,awake
IMG_9499.MOV,152,0.29393,0.01178,0.67322,awake
IMG_9499.MOV,153,0.30846,0.01162,0.67276,awake
IMG_9499.MOV,154,0.29301,0.00956,0.66803,awake
IMG_9499.MOV,155,0.31689,0.0032,0.66085,awake
IMG_9499.MOV,156,0.33276,0.00536,0.66432,awake
IMG_9499.MOV,157,0.35038,0.0036,0.66949,awake
IMG_9499.MOV,158,0.37163,0.00887,0.68168,awake
IMG_9499.MOV,159,0.37755,0.01034,0.68698,awake
IMG_9499.MOV,160,0.36988,0.01097,0.6857,awake
IMG_9499.MOV,161,0.37664,0.00945,0.68558,awake
IMG_9499.MOV,162,0.36435,0.01455,0.67687,awake
IMG_9499.MOV,163,0.36038,0.00627,0.66198,awake
IMG_9499.MOV,164,0.38239,0.00286,0.66793,awake
IMG_9499.MOV,165,0.36253,0.00281,0.66484,awake
IMG_9499.MOV,166,0.3681,0.00463,0.66112,awake
IMG_9499.MOV,167,0.36959,0.01279,0.67381,awake
IMG_9499.MOV,168,0.35725,0.0054,0.67864,awake
IMG_9499.MOV,169,0.35268,0.00679,0.67584,awake
IMG_9499.MOV,170,0.37069,0.00519,0.66511,awake
IMG_9499.MOV,171,0.37618,0.00222,0.6632,awake
IMG_9499.MOV,172,0.38292,0.00435,0.67036,awake
IMG_9499.MOV,173,0.3922,0.00949,0.65825,awake
IMG_9499.MOV,174,0.37957,0.0074,0.6583,awake
IMG_9499.MOV,175,0.39136,0.00894,0.6612,awake
IMG_9499.MOV,176,0.38727,0.01107,0.6668,awake
IMG_9499.MOV,177,0.37866,0.01005,0.65672,awake
IMG_9499.MOV,178,0.38234,0.01333,0.65518,awake
IMG_9499.MOV,179,0.38491,0.01102,0.65367,awake
IMG_9499.MOV,180,0.38944,0.01003,0.66338,awake
IMG_9499.MOV,181,0.37993,0.00468,0.6391,awake
IMG_9499.MOV,182,0.39918,0.01156,0.64649,awake
IMG_9499.MOV,183,0.38854,0.00785,0.6537,awake
IMG_9499.MOV,184,0.39565,0.00461,0.65216,awake
IMG_9499.MOV,185,0.38881,0.00705,0.64251,awake
IMG_9499.MOV,186,0.39719,0.01171,0.64876,awake
IMG_9499.MOV,187,0.40267,0.01374,0.63582,awake
IMG_9499.MOV,188,0.40069,0.01519,0.6386,awake
IMG_9499.MOV,189,0.3847,0.01128,0.63288,awake
IMG_9499.MOV,190,0.37763,0.01198,0.6395,awake
IMG_9499.MOV,191,0.3827,0.01177,0.63951,awake
IMG_9499.MOV,192,0.36358,0.0092,0.64275,awake
IMG_9499.MOV,193,0.34328,0.00898,0.64282,awake
IMG_9499.MOV,194,0.34297,0.0152,0.64264,awake
IMG_9499.MOV,195,0.32613,0.0121,0.63871,awake
IMG_9499.MOV,196,0.31468,0.01496,0.64287,awake
IMG_9499.MOV,197,0.30091,0.01329,0.63886,awake
IMG_9499.MOV,198,0.2991,0.01316,0.64338,awake
IMG_9499.MOV,199,0.30231,0.00581,0.63271,awake
IMG_9499.MOV,200,0.31852,0.00283,0.63065,awake
IMG_9499.MOV,201,0.30761,0.00495,0.62731,awake
IMG_9499.MOV,202,0.33127,0.00545,0.63985,awake
IMG_9499.MOV,203,0.2869,0.00892,0.63724,awake
IMG_9499.MOV,204,0.31913,0.00888,0.63834,awake
IMG_9499.MOV,205,0.30535,0.01038,0.63641,awake
IMG_9499.MOV,206,0.31989,0.00796,0.64168,awake
IMG_9499.MOV,207,0.32385,0.00846,0.64805,awake
IMG_9499.MOV,208,0.32655,0.00961,0.65341,awake
IMG_9499.MOV,209,0.31224,0.00723,0.65391,awake
IMG_9499.MOV,210,0.31102,0.00618,0.64047,awake
IMG_9499.MOV,211,0.29951,0.00745,0.64634,awake
IMG_9499.MOV,212,0.28416,0.01095,0.65551,awake
IMG_9499.MOV,213,0.31854,0.00705,0.65191,awake
IMG_9499.MOV,214,0.30479,0.00471,0.65858,awake
IMG_9499.MOV,215,0.30674,0.01001,0.64176,awake
IMG_9499.MOV,216,0.30152,0.01434,0.6427,awake
IMG_9499.MOV,217,0.31187,0.00665,0.63925,awake
IMG_9499.MOV,218,0.3086,0.00614,0.62883,awake
IMG_9499.MOV,219,0.27733,0.00934,0.63035,awake
IMG_9499.MOV,220,0.2853,0.01215,0.6383,awake
IMG_9499.MOV,221,0.22121,0.01617,0.64188,awake
IMG_9499.MOV,222,0.23497,0.01458,0.63132,awake
IMG_9499.MOV,223,0.22139,0.01254,0.64342,awake
IMG_9499.MOV,224,0.22519,0.01754,0.64482,awake
IMG_9499.MOV,225,0.23103,0.01081,0.62945,awake
IMG_9499.MOV,226,0.1992,0.01732,0.63978,awake
IMG_9499.MOV,227,0.22968,0.00872,0.64684,awake
IMG_9499.MOV,228,0.24318,0.01243,0.65254,awake
IMG_9499.MOV,229,0.22187,0.01651,0.65442,awake
IMG_9499.MOV,230,0.20099,0.01262,0.65048,awake
IMG_9499.MOV,231,0.22271,0.01384,0.65164,awake
IMG_9499.MOV,232,0.23977,0.0122,0.65484,awake
IMG_9499.MOV,233,0.22574,0.01505,0.66676,awake
IMG_9499.MOV,234,0.21159,0.01466,0.66404,awake
IMG_9499.MOV,235,0.17991,0.01103,0.65028,awake
IMG_9499.MOV,236,0.16717,0.01408,0.65322,awake
IMG_9499.MOV,237,0.20247,0.00737,0.63896,awake
IMG_9499.MOV,238,0.29583,0.00588,0.64333,awake
IMG_9499.MOV,239,0.32924,0.00433,0.64729,awake
IMG_9499.MOV,240,0.33676,0.00669,0.64927,awake
IMG_9499.MOV,241,0.33596,0.00705,0.65459,awake
IMG_9499.MOV,242,0.33869,0.00271,0.65097,awake
IMG_9499.MOV,243,0.32883,0.00285,0.6494,awake
IMG_9499.MOV,244,0.32392,0.00145,0.6538,awake
IMG_9499.MOV,245,0.35262,0.00331,0.65544,awake
IMG_9499.MOV,246,0.36656,0.00444,0.66094,awake
IMG_9499.MOV,247,0.39124,0.00635,0.65839,awake
IMG_9499.MOV,248,0.40143,0.00355,0.6545,awake
IMG_9499.MOV,249,0.38959,0.00267,0.65846,awake
IMG_9499.MOV,250,0.41175,0.00778,0.65853,awake
IMG_9499.MOV,251,0.39474,0.00134,0.66182,awake
IMG_9499.MOV,252,0.39892,0.00148,0.66221,awake
IMG_9499.MOV,253,0.39614,0.00349,0.66317,awake
IMG_9499.MOV,254,0.36584,0.00175,0.65697,awake
IMG_9499.MOV,255,0.37819,0.00115,0.65552,awake
IMG_9499.MOV,256,0.38267,0.00131,0.65639,awake
IMG_9499.MOV,257,0.3968,0.00144,0.65637,awake
IMG_9499.MOV,258,0.39293,0.00083,0.65473,awake
IMG_9499.MOV,259,0.37696,0.00047,0.65564,awake
IMG_9499.MOV,260,0.38266,0.00292,0.65349,awake
IMG_9499.MOV,261,0.37092,0.00357,0.65518,awake
IMG_9499.MOV,262,0.37392,0.00342,0.65496,awake
IMG_9499.MOV,263,0.36877,0.00639,0.6511,awake
IMG_9499.MOV,264,0.36639,0.00208,0.65316,awake
IMG_9499.MOV,265,0.37189,0.00237,0.66044,awake
IMG_9499.MOV,266,0.36588,0.00205,0.66244,awake
IMG_9499.MOV,267,0.38274,0.00217,0.65471,awake
IMG_9499.MOV,268,0.37363,0.00273,0.65973,awake
IMG_9499.MOV,269,0.366,0.00235,0.66241,awake
IMG_9499.MOV,270,0.37387,0.00438,0.66573,awake
IMG_9499.MOV,271,0.3699,0.00382,0.66387,awake
IMG_9499.MOV,272,0.37443,0.00322,0.66409,awake
IMG_9499.MOV,273,0.36766,0.00253,0.66532,awake
IMG_9499.MOV,274,0.37175,0.0022,0.66681,awake
IMG_9499.MOV,275,0.36575,0.00332,0.6713,awake
IMG_9499.MOV,276,0.37668,0.00087,0.67255,awake
IMG_9499.MOV,277,0.37714,0.00597,0.66673,awake
IMG_9499.MOV,278,0.3704,0.00402,0.66382,awake
IMG_9499.MOV,279,0.37292,0.00553,0.66317,awake
IMG_9499.MOV,280,0.36955,0.0042,0.67056,awake
IMG_9499.MOV,281,0.36987,0.0047,0.66802,awake
IMG_9499.MOV,282,0.36285,0.00616,0.66595,awake
IMG_9499.MOV,283,0.36028,0.00607,0.6626,awake
IMG_9499.MOV,284,0.35842,0.00588,0.66179,awake
IMG_9499.MOV,285,0.3627,0.00258,0.66392,awake
IMG_9499.MOV,286,0.36156,0.00395,0.66639,awake
IMG_9499.MOV,287,0.36527,0.00623,0.66497,awake
IMG_9499.MOV,288,0.36654,0.00566,0.66345,awake
IMG_9499.MOV,289,0.36904,0.00766,0.6687,awake
IMG_9499.MOV,290,0.37074,0.00682,0.66515,awake
IMG_9499.MOV,291,0.36253,0.00612,0.66686,awake
IMG_9499.MOV,292,0.36507,0.00582,0.66829,awake
IMG_9499.MOV,293,0.37316,0.0073,0.66672,awake
IMG_9499.MOV,294,0.37035,0.00806,0.66853,awake
IMG_9499.MOV,295,0.36854,0.00617,0.66928,awake
IMG_9499.MOV,296,0.37721,0.0054,0.66535,awake
IMG_9499.MOV,297,0.36254,0.00218,0.66909,awake
IMG_9499.MOV,298,0.36941,0.0041,0.66826,awake
IMG_9499.MOV,299,0.38219,0.00805,0.66813,awake
IMG_9499.MOV,300,0.3918,0.00775,0.67413,awake
IMG_9499.MOV,301,0.38218,0.00546,0.67031,awake
IMG_9499.MOV,302,0.36535,0.00469,0.66284,awake
IMG_9499.MOV,303,0.37208,0.00601,0.65382,awake
IMG_9499.MOV,304,0.36175,0.0056,0.65566,awake
IMG_9499.MOV,305,0.35842,0.00375,0.65848,awake
IMG_9499.MOV,306,0.37516,0.00478,0.66518,awake
IMG_9499.MOV,307,0.3656,0.00457,0.66524,awake
IMG_9499.MOV,308,0.36217,0.00431,0.66111,awake
IMG_9499.MOV,309,0.3702,0.00134,0.65846,awake
IMG_9499.MOV,310,0.36139,0.00366,0.65884,awake
IMG_9499.MOV,311,0.3302,0.00738,0.65902,awake
IMG_9499.MOV,312,0.35582,0.00116,0.66061,awake
IMG_9499.MOV,313,0.36632,0.0019,0.65797,awake
IMG_9499.MOV,314,0.36522,0.00426,0.65082,awake
IMG_9499.MOV,315,0.34969,0.00775,0.64305,awake
IMG_9499.MOV,316,0.37276,0.00485,0.64491,awake
IMG_9499.MOV,317,0.36284,0.00447,0.64585,awake
IMG_9499.MOV,318,0.36413,0.0027,0.64163,awake
IMG_9499.MOV,319,0.37232,0.00449,0.64611,awake
IMG_9499.MOV,320,0.36744,0.0017,0.64508,awake
IMG_9499.MOV,321,0.36015,0.00299,0.64754,awake
IMG_9499.MOV,322,0.37154,0.00255,0.64745,awake
IMG_9499.MOV,323,0.3722,0.00321,0.6466,awake
IMG_9499.MOV,324,0.36913,0.00206,0.6441,awake
IMG_9499.MOV,325,0.37271,0.00433,0.64676,awake
IMG_9499.MOV,326,0.37033,0.00248,0.64786,awake
IMG_9499.MOV,327,0.36802,0.00168,0.64555,awake
IMG_9499.MOV,328,0.41542,0.00377,0.65177,awake
IMG_9499.MOV,329,0.3958,0.00141,0.65096,awake
IMG_9499.MOV,330,0.37744,0.00287,0.64639,awake
IMG_9500.MOV,0,0.41443,0.00503,0.64801,awake
IMG_9500.MOV,1,0.42202,0.00832,0.64457,awake
IMG_9500.MOV,2,0.4128,0.00398,0.64885,awake
IMG_9500.MOV,3,0.40307,0.00113,0.65162,awake
IMG_9500.MOV,4,0.38573,0.00204,0.6508,awake
IMG_9500.MOV,5,0.37677,0.00296,0.65083,awake
IMG_9500.MOV,6,0.34991,0.00226,0.64946,awake
IMG_9500.MOV,7,0.35745,0.00324,0.64778,awake
IMG_9500.MOV,8,0.35102,0.00528,0.64731,awake
IMG_9500.MOV,9,0.33265,0.00138,0.64661,awake
IMG_9500.MOV,10,0.34314,0.00075,0.64728,awake
IMG_9500.MOV,11,0.34784,0.00434,0.64985,awake
IMG_9500.MOV,12,0.35195,0.00301,0.64452,awake
IMG_9500.MOV,13,0.34521,0.00324,0.64341,awake
IMG_9500.MOV,14,0.25997,0.00407,0.64337,awake
IMG_9500.MOV,15,0.07644,0.01155,0.65398,awake
IMG_9500.MOV,16,0.04662,0.01341,0.65241,awake
IMG_9500.MOV,17,0.04582,0.02034,0.66294,awake
IMG_9500.MOV,18,0.06016,0.0107,0.6669,awake
IMG_9500.MOV,29,0.18265,0.0119,0.64573,awake
IMG_9500.MOV,30,0.14727,0.00485,0.65618,awake
IMG_9500.MOV,31,0.21411,0.00575,0.65789,awake
IMG_9500.MOV,32,0.23291,0.0139,0.65276,awake
IMG_9500.MOV,33,0.24332,0.01774,0.65993,awake
IMG_9500.MOV,34,0.27406,0.00858,0.6723,awake
IMG_9500.MOV,35,0.30391,0.00777,0.66517,awake
IMG_9500.MOV,36,0.31747,0.00497,0.66181,awake
IMG_9500.MOV,37,0.30083,0.0072,0.67284,awake
IMG_9500.MOV,38,0.28851,0.00455,0.65842,awake
IMG_9500.MOV,39,0.27581,0.00522,0.65888,awake
IMG_9500.MOV,40,0.20273,0.0082,0.64138,awake
IMG_9500.MOV,41,0.22947,0.00599,0.62525,awake
IMG_9500.MOV,42,0.21958,0.00551,0.61574,awake
IMG_9500.MOV,43,0.18943,0.00804,0.61647,awake
IMG_9500.MOV,44,0.20625,0.00725,0.61297,awake
IMG_9500.MOV,45,0.24122,0.00797,0.61203,awake
IMG_9500.MOV,46,0.21276,0.0094,0.61378,awake
IMG_9500.MOV,47,0.2155,0.00424,0.60742,awake
IMG_9500.MOV,48,0.22773,0.00617,0.61329,awake
IMG_9500.MOV,49,0.22107,0.00795,0.60967,awake
IMG_9500.MOV,50,0.21877,0.01029,0.61217,awake
IMG_9500.MOV,51,0.2375,0.01046,0.6088,awake
IMG_9500.MOV,52,0.20969,0.01404,0.61467,awake
IMG_9500.MOV,53,0.21135,0.00594,0.61447,awake
IMG_9500.MOV,54,0.20647,0.01374,0.61701,awake
IMG_9500.MOV,55,0.21665,0.00466,0.61325,awake
IMG_9500.MOV,56,0.22901,0.00562,0.61402,awake
IMG_9500.MOV,57,0.22396,0.02827,0.61098,awake
IMG_9500.MOV,58,0.2299,0.05421,0.60944,awake
IMG_9500.MOV,59,0.20583,0.07804,0.60739,awake
IMG_9500.MOV,60,0.20903,0.08202,0.60775,awake
IMG_9500.MOV,61,0.21499,0.07222,0.60802,awake
IMG_9500.MOV,62,0.21166,0.04364,0.60435,awake
IMG_9500.MOV,63,0.23934,0.03293,0.6025,awake
IMG_9500.MOV,64,0.24865,0.0386,0.59819,awake
IMG_9500.MOV,65,0.26183,0.03346,0.59633,awake
IMG_9500.MOV,66,0.25101,0.09998,0.58921,awake
IMG_9500.MOV,67,0.24468,0.14592,0.59538,awake
IMG_9500.MOV,68,0.25327,0.11062,0.59327,awake
IMG_9500.MOV,69,0.21666,0.07224,0.60011,awake
IMG_9500.MOV,70,0.22874,0.07058,0.60715,awake
IMG_9500.MOV,71,0.23238,0.02621,0.61606,awake
IMG_9500.MOV,72,0.23284,0.02566,0.62045,awake
IMG_9500.MOV,73,0.24065,0.01624,0.62259,awake
IMG_9500.MOV,74,0.24502,0.00488,0.62709,awake
IMG_9500.MOV,75,0.25307,0.00142,0.63427,awake
IMG_9500.MOV,76,0.24137,0.00087,0.63487,awake
IMG_9500.MOV,77,0.24593,0.00149,0.63607,awake
IMG_9500.MOV,78,0.24199,0.00138,0.63877,awake
IMG_9500.MOV,79,0.24041,0.00159,0.63791,awake
IMG_9500.MOV,80,0.23832,0.00327,0.63942,awake
IMG_9500.MOV,81,0.23749,0.00156,0.63435,awake
IMG_9500.MOV,82,0.24058,0.00206,0.63672,awake
IMG_9500.MOV,83,0.2354,0.00117,0.64043,awake
IMG_9500.MOV,84,0.21562,0.004,0.63517,awake
IMG_9500.MOV,85,0.18776,0.00279,0.6374,awake
IMG_9500.MOV,86,0.20358,0.00196,0.64075,awake
IMG_9500.MOV,87,0.19487,0.00494,0.63666,awake
IMG_9500.MOV,88,0.21338,0.00408,0.63861,awake
IMG_9500.MOV,89,0.20161,0.00368,0.64007,awake
IMG_9500.MOV,90,0.2105,0.00529,0.64321,awake
IMG_9500.MOV,91,0.19935,0.00265,0.64197,awake
IMG_9500.MOV,92,0.20483,0.00299,0.64385,awake
IMG_9500.MOV,93,0.19762,0.0044,0.64394,awake
IMG_9500.MOV,94,0.19839,0.00684,0.64724,awake
IMG_9500.MOV,95,0.19914,0.00859,0.64268,awake
IMG_9500.MOV,96,0.20762,0.00566,0.64318,awake
IMG_9500.MOV,97,0.20509,0.01032,0.64641,awake
IMG_9500.MOV,98,0.19945,0.00868,0.64563,awake
IMG_9500.MOV,99,0.199,0.00665,0.64749,awake
IMG_9500.MOV,100,0.19608,0.00818,0.64852,awake
IMG_9500.MOV,101,0.21077,0.01069,0.65206,awake
IMG_9500.MOV,102,0.192,0.00904,0.65166,awake
IMG_9500.MOV,103,0.21024,0.008,0.65335,awake
IMG_9500.MOV,104,0.20471,0.00602,0.65173,awake
IMG_9500.MOV,105,0.2098,0.0063,0.65065,awake
IMG_9500.MOV,106,0.20442,0.00483,0.65297,awake
IMG_9500.MOV,107,0.20306,0.00287,0.65007,awake
IMG_9500.MOV,108,0.19873,0.00523,0.64907,awake
IMG_9500.MOV,109,0.20187,0.00077,0.65051,awake
IMG_9500.MOV,110,0.20294,0.00216,0.6469,awake
IMG_9500.MOV,111,0.20489,0.00155,0.656,awake
IMG_9500.MOV,112,0.20637,0.00265,0.66007,awake
IMG_9500.MOV,113,0.19902,0.00274,0.66174,awake
IMG_9500.MOV,114,0.20805,0.00048,0.65179,awake
IMG_9500.MOV,115,0.20449,0.00309,0.66478,awake
IMG_9500.MOV,116,0.19206,0.00304,0.6538,awake
IMG_9500.MOV,117,0.19386,0.00182,0.6508,awake
IMG_9500.MOV,118,0.19869,0.00104,0.64637,awake
IMG_9500.MOV,119,0.193,0.00189,0.64632,awake
IMG_9500.MOV,120,0.18389,0.00483,0.64373,awake
IMG_9500.MOV,121,0.17823,0.00449,0.64229,awake
IMG_9500.MOV,122,0.17108,0.00327,0.64266,awake
IMG_9500.MOV,123,0.19106,0.00605,0.64592,awake
IMG_9500.MOV,124,0.20662,0.00732,0.64639,awake
IMG_9500.MOV,125,0.20324,0.00809,0.64424,awake
IMG_9500.MOV,126,0.20641,0.0052,0.64557,awake
IMG_9500.MOV,127,0.21972,0.00765,0.64772,awake
IMG_9500.MOV,128,0.20518,0.01082,0.64883,awake
IMG_9500.MOV,129,0.20524,0.01202,0.64948,awake
IMG_9500.MOV,130,0.19468,0.00656,0.64289,awake
IMG_9500.MOV,131,0.22898,0.00813,0.63931,awake
IMG_9500.MOV,132,0.23938,0.01344,0.64585,awake
IMG_9500.MOV,133,0.22336,0.00801,0.64648,awake
IMG_9500.MOV,134,0.26754,0.00592,0.63471,awake
IMG_9500.MOV,135,0.2545,0.00443,0.63242,awake
IMG_9500.MOV,136,0.24164,0.00869,0.64197,awake
IMG_9500.MOV,137,0.26784,0.0042,0.63539,awake
IMG_9500.MOV,138,0.25929,0.00554,0.6354,awake
IMG_9500.MOV,139,0.24979,0.00699,0.63511,awake
IMG_9500.MOV,140,0.27574,0.0037,0.63734,awake
IMG_9500.MOV,141,0.28327,0.0053,0.64216,awake
IMG_9500.MOV,142,0.27449,0.00847,0.63787,awake
IMG_9500.MOV,143,0.29174,0.00804,0.63466,awake
IMG_9500.MOV,144,0.29479,0.00741,0.63775,awake
IMG_9500.MOV,145,0.28663,0.00608,0.63293,awake
IMG_9500.MOV,146,0.27345,0.00556,0.6348,awake
IMG_9500.MOV,147,0.28396,0.00623,0.6354,awake
IMG_9500.MOV,148,0.28188,0.00972,0.64196,awake
IMG_9500.MOV,149,0.2862,0.00801,0.63863,awake
IMG_9500.MOV,150,0.29487,0.00547,0.64171,awake
IMG_9500.MOV,151,0.27668,0.00846,0.63379,awake
IMG_9500.MOV,152,0.30049,0.00758,0.63711,awake
IMG_9500.MOV,153,0.29517,0.00565,0.62772,awake
IMG_9500.MOV,154,0.28399,0.00387,0.62442,awake
IMG_9500.MOV,155,0.27835,0.00536,0.62384,awake
IMG_9500.MOV,156,0.28298,0.00476,0.62367,awake
IMG_9500.MOV,157,0.3064,0.0041,0.62484,awake
IMG_9500.MOV,158,0.28462,0.00712,0.62139,awake
IMG_9500.MOV,159,0.28333,0.00645,0.6202,awake
IMG_9500.MOV,160,0.29368,0.00875,0.62449,awake
IMG_9500.MOV,161,0.30233,0.00946,0.62323,awake
IMG_9500.MOV,162,0.3111,0.00517,0.62432,awake
IMG_9500.MOV,163,0.30359,0.00538,0.62227,awake
IMG_9500.MOV,164,0.31599,0.00412,0.62008,awake
IMG_9500.MOV,165,0.3069,0.00208,0.62351,awake
IMG_9500.MOV,166,0.30222,0.00731,0.62572,awake
IMG_9500.MOV,167,0.31163,0.00542,0.62232,awake
IMG_9500.MOV,168,0.31089,0.00732,0.62505,awake
IMG_9500.MOV,169,0.2976,0.00958,0.626,awake
IMG_9500.MOV,170,0.28332,0.00686,0.61963,awake
IMG_9500.MOV,171,0.2933,0.00774,0.61719,awake
IMG_9500.MOV,172,0.29831,0.00525,0.62376,awake
IMG_9500.MOV,173,0.30866,0.00733,0.62679,awake
IMG_9500.MOV,174,0.30805,0.00822,0.62616,awake
IMG_9500.MOV,175,0.31632,0.00509,0.62437,awake
IMG_9500.MOV,176,0.31179,0.00925,0.6247,awake
IMG_9500.MOV,177,0.31612,0.0056,0.62513,awake
IMG_9500.MOV,178,0.28763,0.00702,0.62244,awake
IMG_9500.MOV,179,0.33082,0.00708,0.62094,awake
IMG_9500.MOV,180,0.36781,0.0079,0.62504,awake
IMG_9500.MOV,181,0.38038,0.00686,0.62418,awake
IMG_9500.MOV,182,0.41398,0.00796,0.62668,awake
IMG_9500.MOV,183,0.41971,0.00867,0.6261,awake
IMG_9500.MOV,184,0.41526,0.00811,0.62578,awake
IMG_9500.MOV,185,0.42203,0.00516,0.62311,awake
IMG_9500.MOV,186,0.41231,0.00631,0.62473,awake
IMG_9500.MOV,187,0.41823,0.00987,0.62511,awake
IMG_9500.MOV,188,0.42734,0.01218,0.6299,awake
IMG_9500.MOV,189,0.42695,0.00797,0.62432,awake
IMG_9500.MOV,190,0.41524,0.00754,0.62215,awake
IMG_9500.MOV,191,0.42609,0.00887,0.62261,awake
IMG_9500.MOV,192,0.41796,0.00425,0.62612,awake
IMG_9500.MOV,193,0.41003,0.00781,0.62217,awake
IMG_9500.MOV,194,0.40871,0.00886,0.6189,awake
IMG_9500.MOV,195,0.42092,0.00767,0.62437,awake
IMG_9500.MOV,196,0.42233,0.00846,0.62993,awake
IMG_9500.MOV,197,0.43457,0.00927,0.63175,awake
IMG_9500.MOV,198,0.4325,0.00631,0.62973,awake
IMG_9500.MOV,199,0.41453,0.00447,0.63539,awake
IMG_9500.MOV,200,0.41839,0.00933,0.63366,awake
IMG_9500.MOV,201,0.41823,0.00759,0.62795,awake
IMG_9500.MOV,202,0.4233,0.00518,0.63282,awake
IMG_9500.MOV,203,0.42314,0.00915,0.62904,awake
IMG_9500.MOV,204,0.42523,0.00784,0.6314,awake
IMG_9500.MOV,205,0.40599,0.00438,0.6258,awake
IMG_9500.MOV,206,0.43577,0.0057,0.6213,awake
IMG_9500.MOV,207,0.43491,0.00399,0.60924,awake
IMG_9500.MOV,208,0.4574,0.00571,0.60916,awake
IMG_9500.MOV,209,0.46036,0.00318,0.61419,awake
IMG_9500.MOV,210,0.43515,0.00295,0.61988,awake
IMG_9500.MOV,211,0.45491,0.00664,0.62025,awake
IMG_9500.MOV,212,0.45363,0.00847,0.62268,awake
IMG_9500.MOV,213,0.45059,0.00789,0.6186,awake
IMG_9500.MOV,214,0.43239,0.00956,0.62187,awake
IMG_9500.MOV,215,0.45277,0.00405,0.62361,awake
IMG_9500.MOV,216,0.46773,0.00832,0.62026,awake
IMG_9500.MOV,217,0.41222,0.00711,0.62195,awake
IMG_9500.MOV,218,0.41636,0.01055,0.62862,awake
IMG_9500.MOV,219,0.40768,0.00945,0.62811,awake
IMG_9500.MOV,220,0.41964,0.01106,0.63203,awake
IMG_9500.MOV,221,0.4263,0.00897,0.63541,awake
IMG_9500.MOV,222,0.42246,0.01064,0.635,awake
IMG_9500.MOV,223,0.41271,0.01225,0.63488,awake
IMG_9500.MOV,224,0.39882,0.00999,0.63304,awake
IMG_9500.MOV,225,0.40625,0.00587,0.63544,awake
IMG_9500.MOV,226,0.40326,0.00627,0.63422,awake
IMG_9500.MOV,227,0.39557,0.00979,0.64854,awake
IMG_9500.MOV,228,0.38035,0.00766,0.64559,awake
IMG_9500.MOV,229,0.36357,0.00569,0.64691,awake
IMG_9500.MOV,230,0.33077,0.00617,0.65079,awake
IMG_9500.MOV,231,0.30999,0.00385,0.65219,awake
IMG_9500.MOV,232,0.29557,0.0038,0.64918,awake
IMG_9500.MOV,233,0.29688,0.00489,0.65466,awake
IMG_9500.MOV,234,0.29765,0.00412,0.65526,awake
IMG_9500.MOV,235,0.29215,0.00358,0.65509,awake
IMG_9500.MOV,236,0.2864,0.00481,0.65538,awake
IMG_9500.MOV,237,0.2868,0.00338,0.6539,awake
IMG_9500.MOV,238,0.2839,0.00403,0.65401,awake
IMG_9500.MOV,239,0.28189,0.00113,0.65061,awake
IMG_9500.MOV,240,0.29492,0.00039,0.66267,awake
IMG_9500.MOV,241,0.29401,0.00265,0.65964,awake
IMG_9500.MOV,242,0.29521,0.00774,0.65955,awake
IMG_9500.MOV,243,0.29472,0.00133,0.65791,awake
IMG_9500.MOV,244,0.3056,0.00082,0.66505,awake
IMG_9500.MOV,245,0.29775,0.00563,0.65711,awake
IMG_9500.MOV,246,0.2993,0.0036,0.6604,awake
IMG_9500.MOV,247,0.3009,0.00433,0.65231,awake
IMG_9500.MOV,248,0.32251,0.00584,0.65762,awake
IMG_9500.MOV,249,0.30082,0.00167,0.65049,awake
IMG_9500.MOV,250,0.31747,0.00484,0.65237,awake
IMG_9500.MOV,251,0.3316,0.002,0.6476,awake
IMG_9500.MOV,252,0.3233,0.00412,0.64276,awake
IMG_9500.MOV,253,0.34523,0.00431,0.63541,awake
IMG_9500.MOV,254,0.3453,0.008,0.6284,awake
IMG_9500.MOV,255,0.357,0.00557,0.62441,awake
IMG_9500.MOV,256,0.37886,0.00657,0.62564,awake
IMG_9500.MOV,257,0.40546,0.00711,0.62064,awake
IMG_9500.MOV,258,0.42535,0.00413,0.62548,awake
IMG_9500.MOV,259,0.423,0.00575,0.61987,awake
IMG_9500.MOV,260,0.42039,0.00577,0.61534,awake
IMG_9500.MOV,261,0.40575,0.00493,0.61772,awake
IMG_9500.MOV,262,0.40016,0.00666,0.61756,awake
IMG_9500.MOV,263,0.39848,0.00481,0.62336,awake
IMG_9500.MOV,264,0.41283,0.00557,0.62997,awake
IMG_9500.MOV,265,0.39775,0.00462,0.64266,awake
IMG_9500.MOV,266,0.37775,0.00781,0.64403,awake
